Nummer,BetrieblicheBezeichnung,Gueltigkeit_BeginnGueltigkeit,E,N,H
ch:1:sloid:89150:0:15112,2,20220101,46.807959091513375,7.175352839204563,0
ch:1:sloid:6057:0:349343,1,20230426,47.45231591274052,9.051368494500986,0
ch:1:sloid:71585:0:850605,2,20230427,46.71030993125244,8.201928531397694,0
ch:1:sloid:77980:0:1,1,20220930,47.22132935429343,7.3809191167624935,0
ch:1:sloid:74187:0:428261,1,20230427,47.32758906039918,9.219890286687894,0
ch:1:sloid:81318:0:759729,2,20230427,46.41456151550351,8.865911844641094,0
ch:1:sloid:10621:0:435759,2,20230426,47.28801535060841,7.7075163099880175,0
ch:1:sloid:80593::1,1,20210201,46.53652150946259,9.874021109919903,0
ch:1:sloid:80603:0:1,1,20231102,46.39954547396808,6.173199051327509,0
ch:1:sloid:91898:0:2,2,20220301,47.1776598480965,8.512698209385556,0
ch:1:sloid:7100:2:2,2,20230822,46.75560605896398,7.628226758078337,0
ch:1:sloid:88591:0:2,2,20230425,47.20496289808948,7.5332218227973735,0
ch:1:sloid:5378::8505378,1,20210902,46.01081244395709,8.984828154951577,0
ch:1:sloid:75746:0:743792,1,20230427,46.11643174831886,8.929331660371172,0
ch:1:sloid:95066:0:132564,1,20220506,46.75947947856696,6.641437875186647,0
ch:1:sloid:74377:0:02,2,20211212,47.222180184058786,9.547524746895283,0
ch:1:sloid:93201:0:405109,slsi02,20230913,46.168175156833314,6.179957952086322,0
ch:1:sloid:90217::82,82,20201213,47.40427028903085,8.405669899398564,0
ch:1:sloid:91910:1:3,13,20090513,46.73517184289664,7.611578113640443,0
ch:1:sloid:93808:0:320,1,20231115,46.52193901026658,6.682718006644379,0
ch:1:sloid:83458:0:861013,1,20230427,46.4957153108022,6.3690845491940635,0
ch:1:sloid:76018::51,51,20240223,47.2997102410784,8.768212784255752,0
ch:1:sloid:2876::50,50,20240223,47.338458888775605,8.43890816809667,0
ch:1:sloid:75089:0:280219,1,20230427,46.90778605904615,9.790662000875349,0
ch:1:sloid:7087:0:919893,2,20210817,46.87634664522897,7.367568742589511,0
ch:1:sloid:87874:1:4,11,20101212,46.742762633280705,7.629508492471792,0
ch:1:sloid:2367::2,02,20221211,47.30325782143148,7.984336173302931,0
ch:1:sloid:71927:0:63564,2,20230427,47.226305277533385,7.07713232088166,0
ch:1:sloid:11237:0:92594,2,20231210,46.190448603593914,9.014182994044685,0
ch:1:sloid:74301:0:498639,1,20230427,47.47790129200596,9.533566992282509,0
ch:1:sloid:7155:0:1,Merligen,20240308,46.69636392161267,7.737189549840816,0
ch:1:sloid:78851::114902,2,20210902,46.559643741569445,8.943772570998664,0
ch:1:sloid:30557:0:906720,3,20210211,46.82063105918173,9.233068947507554,0
ch:1:sloid:94464::1,1,20230109,46.86209840967198,9.544752609488548,0
ch:1:sloid:73022::8,8,20210201,47.04796681015596,8.30439480831982,0
ch:1:sloid:92300:0:02,2,20231025,47.197659365520344,8.768275833916855,0
ch:1:sloid:92152:0:2914,2,20230907,46.5151447208369,6.685671493550545,0
ch:1:sloid:92196:0:597,2,20230907,46.5152180536521,6.6566244526966685,0
ch:1:sloid:70552:0:548756,2,20230427,46.876017243499,7.221888403134811,0
ch:1:sloid:92322:1:6,6,20230907,47.56987287536566,7.5725283578928835,0
ch:1:sloid:81007:0:02,2,20211212,47.221984033781055,9.505253317765956,0
ch:1:sloid:87900:0:257080,coch01,20230913,46.184138146368106,6.1744364021843445,0
ch:1:sloid:71986:0:304004,2,20230427,47.409190139369755,7.316638954539838,0
ch:1:sloid:76408:0:02,2,20210401,47.138400998395745,7.245023178709725,0
ch:1:sloid:75969::51,51,20240223,47.24554366475697,8.77932219868351,0
ch:1:sloid:76619:1:1,10,20000528,46.83014900107835,7.7014994727723165,0
ch:1:sloid:73719:0:720717,1,20230427,47.3508318601199,8.438359326404282,0
ch:1:sloid:3001:3:4,4,20230822,47.391024757834664,8.491422985648581,0
ch:1:sloid:77770:0:15915,1,20220101,46.72488908983622,7.150683501550163,0
ch:1:sloid:92144:0:719627,1,20230427,46.57518950759272,6.725452007194422,0
ch:1:sloid:95389:0:01,9538901,20230227,47.44935178529409,9.111833280918926,0
ch:1:sloid:3983:0:26876,1,20230426,47.300130013987534,9.09878249660734,0
ch:1:sloid:77509:1:51,51,20220519,47.20214546472404,8.70759463637831,0
ch:1:sloid:77328::2,2,20230109,47.15231321021846,8.1153623080656,0
ch:1:sloid:1042:2:2,412,20230822,46.47507261004061,6.427890679851349,0
ch:1:sloid:79658:0:425692,1,20230427,46.9410651016217,6.839810233189726,0
ch:1:sloid:74662:0:223258,1,20240101,46.6975288491675,9.528300771771185,0
ch:1:sloid:5872:0:793998,1,20230426,46.258930494977754,8.838455652297135,0
ch:1:sloid:6109:1:1,1,20230816,47.550894217957946,9.297834129016099,0
ch:1:sloid:5867:0:327406,1,20230426,46.510129783202366,8.525003272508343,0
ch:1:sloid:82163:0:02,2,20221211,47.5466557698429,9.298576175343415,0
ch:1:sloid:75445:0:216913,2,20230427,46.09621813563,9.057008303203476,0
ch:1:sloid:78385:0:168660,02,20230213,47.66757942897431,8.467169533412243,0
ch:1:sloid:1068:0:1,1,20231024,46.413487967392335,6.206230519654789,0
ch:1:sloid:75654:0:791154,1,20230427,46.42316570604694,8.65568714656574,0
ch:1:sloid:2988:0:1,1,20220301,47.09864963513027,8.516673714238634,0
ch:1:sloid:31040:0:776696,1,20210211,46.39693915735476,8.078967909714168,0
ch:1:sloid:31052:0:459894,1,20210211,46.777385769759185,9.663590602904497,0
ch:1:sloid:4890:0:15349,1,20220101,46.85641911242595,7.248547868646387,0
ch:1:sloid:5567::467301,1,20210902,46.046508889595735,8.98450786708235,0
ch:1:sloid:91070::21,21,20240223,47.38861861570327,8.490181351239148,0
ch:1:sloid:90871::50,50,20240223,47.234568332380725,8.662159465562036,0
ch:1:sloid:90880::50,50,20240223,47.41857264989454,8.595576080993887,0
ch:1:sloid:90874::50,50,20240223,47.22339381067893,8.669087029163448,0
ch:1:sloid:90940::52,52,20240223,47.48185794996961,8.695964818592145,0
ch:1:sloid:5867:0:680443,2,20230426,46.51011142010257,8.52504199536811,0
ch:1:sloid:82704:0:979909,1,20230427,47.10155641527155,7.219298312440877,0
ch:1:sloid:93586::1,1,20230511,46.99164601046477,6.929082006791983,0
ch:1:sloid:8747:0:491011,1,20230426,46.87592652305775,8.257367222120106,0
ch:1:sloid:2113:3:5,5,20230816,47.391811783967434,8.054198554140559,0
ch:1:sloid:75757:0:903586,2,20230427,46.09486231665407,8.92821222871095,0
ch:1:sloid:4474::44742,44742,20210101,47.085648540292304,7.212226054077022,0
ch:1:sloid:93133:0:456861,bgri01,20230913,46.2187783090526,6.214764837894591,0
ch:1:sloid:88948:1:4,4,20200703,47.547345919027144,7.620731956102636,0
ch:1:sloid:88662:0:1,1,20231102,46.35918213056558,6.207798215525597,0
ch:1:sloid:6670:0:01,1,20221211,47.48985105366252,9.099448746784509,0
ch:1:sloid:89397:1:2,2,20200703,47.549079193891544,7.62684439864545,0
ch:1:sloid:94551:0:829706,3,20230427,46.8688710111903,9.881327143826683,0
ch:1:sloid:90005:0:16,16,20190722,46.943924993683034,7.411846695328858,0
ch:1:sloid:8130:0:600978,luch02,20230926,46.17781296242014,6.0729976875588045,0
ch:1:sloid:73278::54,54,20201213,47.36865116150479,8.87862915132571,0
ch:1:sloid:6624:0:157332,2,20230426,47.345533678006014,9.092598703001617,0
ch:1:sloid:8317:0:524905,2,20230420,46.95484047794754,8.27791246930146,0
ch:1:sloid:8384:0:630604,911,20230420,46.928467793501376,8.395457024352769,0
ch:1:sloid:7218:0:193740,2,20231005,46.659914137720435,6.300936122577338,0
ch:1:sloid:88547:1:1,11,20030813,46.62712901129638,8.02627638115229,0
ch:1:sloid:75875:0:37390,2,20230427,46.36630149522144,8.565688891862575,0
ch:1:sloid:89992:0:6,6,20190722,46.93977900121626,7.436747997687631,0
ch:1:sloid:89981:1:1,1,20200703,47.514015595330065,7.565301106152093,0
ch:1:sloid:9981:0:183685,2,20230426,46.65868259886123,8.85483960366857,0
ch:1:sloid:92879:0:152244,pepa00,20230913,46.19766066080884,6.1517128491859205,0
ch:1:sloid:5693:0:131674,2,20230426,46.14963030949851,7.623755968274315,0
ch:1:sloid:3068::0,0,20240223,47.32823705815113,8.630583014348424,0
ch:1:sloid:75532:0:665891,2,20230427,46.13284260747448,8.80497628277166,0
ch:1:sloid:75538:0:305709,1,20230427,46.1361620350698,8.840222196057015,0
ch:1:sloid:81178:0:445492,2,20230427,46.76692951770399,9.798855142989215,0
ch:1:sloid:92152:0:276,1,20230907,46.5149149962767,6.686300175068914,0
ch:1:sloid:74674:0:972919,2,20230301,46.831951041504055,9.443587735243732,0
ch:1:sloid:83789:0:122665,1,20230427,46.20707289299285,7.427904344683231,0
ch:1:sloid:73178::58,58,20220610,47.276151385430545,8.446940370464425,0
ch:1:sloid:88464:0:1,1,20220930,47.1852712141838,7.407781437503079,0
ch:1:sloid:92409:0:01,1,20230210,47.022030009968844,8.654030008603984,0
ch:1:sloid:92420:0:01,1,20230210,47.02737000997238,8.65719000859545,0
ch:1:sloid:92442:1:3,3,20200703,47.557133601847625,7.565969694204145,0
ch:1:sloid:91355::1,1,20240223,47.42010376604106,8.548586735814892,0
ch:1:sloid:91123::20,20,20240223,47.37728718991112,8.548582313390638,0
ch:1:sloid:3066::1,1,20240223,47.331634621323666,8.623857988643682,0
ch:1:sloid:70889:0:364738,3,20240220,46.22844390878411,7.370518496247103,0
ch:1:sloid:79513:0:699591,2,20221117,46.22182271645151,7.3884815396872865,0
ch:1:sloid:83061:0:974823,2,20230427,47.44801952861296,9.142691623132876,0
ch:1:sloid:9068:0:168099,3,20220920,46.869265996342364,9.880677617721828,0
ch:1:sloid:95461:0:1,1,20230826,46.94813200876803,7.15597956043904,0
ch:1:sloid:93488:0:542870,Bord de la route,20230608,46.1124016860204,7.011871822527498,1030
ch:1:sloid:85224:0:10651,Bord de la route,20230608,46.076020890838514,7.222427942180053,844
ch:1:sloid:1276:0:977425,Bord de route,20230608,46.05712954826588,7.243637166119871,901
ch:1:sloid:70651:0:954516,1,20230427,46.23295059970207,6.997028213901054,0
ch:1:sloid:72084:0:175590,1,20230427,47.38778465162675,7.080191697219286,0
ch:1:sloid:72093:0:202371,1,20230427,47.41120804436985,7.207536122426297,0
ch:1:sloid:93990:0:2,2,20211212,46.47073901026933,6.850633006878384,0
ch:1:sloid:7156:0:1,Beatenbucht,20240308,46.68659133307314,7.7460379555080285,0
ch:1:sloid:7166:0:1,Faulensee,20240308,46.675972576206085,7.703583575070075,0
ch:1:sloid:2898::98,98,20221211,47.24142381026838,7.969017807884906,0
ch:1:sloid:94304:0:01,1,20200507,47.4341369991396,8.362240346852799,0
ch:1:sloid:31279:0:358409,2,20210211,46.326601116811105,7.402635661777884,0
ch:1:sloid:73092::1,1,20230418,46.886004759653744,8.605510031797436,0
ch:1:sloid:73079:0:382502,2,20230427,47.13603185964829,8.432226675811535,0
ch:1:sloid:92819:0:982862,emed00,20230913,46.197589920406834,6.139301775254905,0
ch:1:sloid:78831::111301,1,20210902,46.47704612998905,8.94533350411245,0
ch:1:sloid:75707:0:283013,2,20230427,46.51977677009405,8.696592456348547,0
ch:1:sloid:3783::82,82,20220719,47.51307416292324,8.474892657257884,0
ch:1:sloid:4004:0:17961,2,20220101,46.77263700655867,7.035145908810356,0
ch:1:sloid:91257::0,0,20240223,47.38449071430687,8.531766358679095,0
ch:1:sloid:91120::21,21,20240223,47.3488087640586,8.570781113128243,0
ch:1:sloid:91140::21,21,20240223,47.406036385900975,8.55316951264999,0
ch:1:sloid:91146::20,20,20240223,47.358704462397654,8.50061850175339,0
ch:1:sloid:91195::10,10,20240223,47.36761322317995,8.510937853468713,0
ch:1:sloid:70006:0:1,1,20231102,46.40050227952111,6.175108006187531,0
ch:1:sloid:80317:0:377762,1,20230427,47.347444857395644,8.376767106991306,0
ch:1:sloid:93590::1,1,20230511,46.997725010404984,6.931233006839762,0
ch:1:sloid:92153:0:216,2,20230907,46.511163214687706,6.695786075487833,0
ch:1:sloid:92173:0:1433,2,20230907,46.53561259997219,6.60611485932815,0
ch:1:sloid:87545:0:136153,2,20230427,46.558633809815234,6.7816493075884,0
ch:1:sloid:10338:0:916763,1,20220412,47.153706064153134,7.012437760912384,0
ch:1:sloid:77005:0:4,4,20190101,46.95782040499935,7.493674211534853,0
ch:1:sloid:369:0:117429,1,20210211,46.766299867482054,9.598424578390398,0
ch:1:sloid:93157:0:797077,ecu01,20230913,46.20981751179531,6.105338005605003,0
ch:1:sloid:7169:0:1,Interlaken West,20240308,46.6821481025783,7.8507006692458265,0
ch:1:sloid:93398:0:2,2,20220301,47.19587935717536,8.528597593901068,0
ch:1:sloid:7152:0:1,Oberhofen,20240308,46.730332392464504,7.667525199552961,0
ch:1:sloid:88649:0:01,1,20230706,47.35001428618498,7.8964477238362845,0
ch:1:sloid:8365:0:946386,Standseilbahn Berg,20210211,46.81268195013762,8.392482899814915,0
ch:1:sloid:71513:0:1,1,20190101,47.048038809773885,7.507391114344369,0
ch:1:sloid:6573:0:240041,2,20231210,47.56383540606943,9.12002177480905,0
ch:1:sloid:70521:0:512131,1,20230427,46.91765241688638,7.022593325205934,0
ch:1:sloid:74484:0:634505,1,20230427,47.1698073584484,8.9836693347797,0
ch:1:sloid:70548:0:976134,1,20230427,46.95665681971255,7.185538245915785,0
ch:1:sloid:93399:0:1,1,20220301,47.195292840615004,8.531634245645648,0
ch:1:sloid:6475:0:822542,1,20230426,47.40760955216608,9.119281079903523,0
ch:1:sloid:79945::51,51,20240223,47.57943067120217,8.519788441496422,0
ch:1:sloid:81779::50,50,20240223,47.37190539111004,8.78254059451659,0
ch:1:sloid:91396::51,51,20240223,47.3829235457472,8.585782923972761,0
ch:1:sloid:91183::1,1,20240223,47.36997834263315,8.54345160929269,0
ch:1:sloid:7311:0:249707,1,20230426,46.285960531952554,7.882637733410707,0
ch:1:sloid:78514:0:01,1,20221211,47.40229586188417,9.027969799628003,0
ch:1:sloid:72013:0:9940,2,20230427,47.355169833328866,7.292833358373246,0
ch:1:sloid:81320:0:493209,1,20230427,47.111312088468694,8.194595453926636,0
ch:1:sloid:79531:0:789847,1,20221117,46.119195496847205,7.393718744915645,0
ch:1:sloid:74047:0:910707,1,20230427,47.31760436072354,9.285005351587174,0
ch:1:sloid:70208:0:118365,2,20230426,46.63427224331035,6.668611107628419,0
ch:1:sloid:73718:0:790952,1,20230427,47.35696353519888,8.438699315735448,0
ch:1:sloid:76348:0:512495,1,20230427,46.68977105935613,7.681942669065123,0
ch:1:sloid:90329:0:789092,1,20230427,47.43957601833339,9.192954907692462,0
ch:1:sloid:77636:0:15669,1,20220101,46.8715198694248,6.882460522415058,0
ch:1:sloid:93064:0:22519,avia01,20230913,46.169628280541225,6.1204372224866015,0
ch:1:sloid:93734::1,1,20230511,47.052026010504036,6.748054006661516,0
ch:1:sloid:92056:0:1269,1,20230907,46.53671295324405,6.618860387857234,0
ch:1:sloid:81584:0:28643,1,20230427,46.95706745308579,8.380422724198192,0
ch:1:sloid:87159:0:02,2,20221211,47.53831559251807,9.387255655890472,0
ch:1:sloid:89070:0:178652,2,20231024,47.01938640650426,7.643378484640318,0
ch:1:sloid:4644:0:15385,2,20220101,46.7708661394747,7.197542839275539,0
ch:1:sloid:72647:0:476208,2,20230427,47.31635915686925,8.3643824785063,0
ch:1:sloid:93003:0:618065,mura00,20230913,46.24206199749477,6.2452533866328475,0
ch:1:sloid:87174:0:320480,1,20230427,47.570506905177616,9.318514292537815,0
ch:1:sloid:71861:0:418572,1,20230427,46.92963230353122,6.606999546560009,0
ch:1:sloid:73508::51,51,20240223,47.38533814712957,8.758932186615633,0
ch:1:sloid:91177::1,1,20240223,47.3823461756861,8.514916040506316,0
ch:1:sloid:91167::23,23,20240223,47.39465711754552,8.49085688422867,0
ch:1:sloid:91167::1,1,20240223,47.39519953881472,8.489569401552322,0
ch:1:sloid:91210::21,21,20240223,47.32837652920699,8.512848201362218,0
ch:1:sloid:92709:0:442857,peil00,20230913,46.19393222996371,6.196556482910772,0
ch:1:sloid:91618::406801,2,20230817,45.99895543172989,8.94492454247009,0
ch:1:sloid:79629::1,1,20230511,46.99860001043673,6.9241500068294135,0
ch:1:sloid:79629::2,2,20230511,46.99860001043673,6.9241500068294135,0
ch:1:sloid:79645:0:405746,2,20230427,46.89450647518013,6.775070542893221,0
ch:1:sloid:73975:0:941555,1,20230427,47.40606775168856,9.138579549518553,0
ch:1:sloid:73982:0:856928,1,20230427,47.36333973723321,9.052383388679651,0
ch:1:sloid:30270:0:182077,1,20210211,46.42887426544381,7.408940667672636,0
ch:1:sloid:77519:1:51,51,20220519,47.19073721131029,8.70043506363387,0
ch:1:sloid:77522:1:50,50,20220519,47.19852609721945,8.720350713510477,0
ch:1:sloid:89706::1,1,20230109,47.040468110148275,8.277202808243215,0
ch:1:sloid:72553:0:340330,2,20230427,47.43985605472798,8.2922204181355,0
ch:1:sloid:78701:0:01,1,20211212,47.379164529724285,8.149330222035305,0
ch:1:sloid:74609:0:472727,2,20230427,46.779932503629134,9.33884229696014,0
ch:1:sloid:81034:0:304945,2,20230427,47.15045881330744,7.515458378575481,0
ch:1:sloid:9441:0:1,1,20230908,47.04268001012109,8.372880008284634,0
ch:1:sloid:7612:0:576810,2,20230607,46.429297555403295,7.468316621453461,0
ch:1:sloid:75789:0:674966,2,20230427,45.86135996269523,9.02551474009392,0
ch:1:sloid:83317:0:403264,VFAHOR_2_R,20220101,47.556767680922775,8.88513766920993,0
ch:1:sloid:9852:0:9453,1,20230426,47.11709466121998,9.150756326461876,0
ch:1:sloid:1162:0:1369,1,20230109,46.53401501272474,6.610310861104753,0
ch:1:sloid:1172:0:1238,1,20230109,46.613281312801156,6.620503976981556,0
ch:1:sloid:92060:0:1166,1,20230907,46.5276020457892,6.62666258388539,0
ch:1:sloid:91828::51,51,20240223,47.351416282169865,8.641174021678403,0
ch:1:sloid:91217::21,21,20240223,47.34073198564515,8.53147825416729,0
ch:1:sloid:91362::2,2,20240223,47.38587480794507,8.548867138693074,0
ch:1:sloid:77599:0:1,1,20220301,47.110649596936476,8.642660183272026,0
ch:1:sloid:82895:0:848235,1,20230427,46.80287604719524,9.235517398860715,0
ch:1:sloid:4048:0:16204,2,20220101,46.66550145930863,6.946571564068022,0
ch:1:sloid:6009:1:1,1,20230822,47.395461828423684,8.853456469817512,0
ch:1:sloid:6106:2:3,3,20230822,47.54976648966162,9.148455650701816,0
ch:1:sloid:82767:0:895213,1,20230427,47.412229619616596,7.073984579899368,0
ch:1:sloid:3563::50,50,20240223,47.38503248113939,8.778447832868078,0
ch:1:sloid:70889:0:219324,1,20240220,46.22794122710523,7.372294865536687,0
ch:1:sloid:73239::51,51,20240223,47.47619735659907,8.520927550202273,0
ch:1:sloid:75782:0:208012,1,20230427,45.85775232975192,9.021676051313365,0
ch:1:sloid:87658:0:1,1,20231024,47.33744698069962,8.025854183427395,0
ch:1:sloid:7153:0:1,Gunten,20240308,46.712466964628895,7.700331673686702,0
ch:1:sloid:94869:0:547202,2,20230427,46.95219322727946,6.834825303008007,0
ch:1:sloid:87927::1,1,20230109,46.86165620997881,8.648117208611335,0
ch:1:sloid:89761::2,2,20230109,47.05086201010287,8.27080680827894,0
ch:1:sloid:7163:0:1,Schadau,20240308,46.74692389585654,7.6376382499227935,0
ch:1:sloid:77461:0:01,1,20230210,46.976550009950564,8.737220008702549,0
ch:1:sloid:3000:503:43,S43,20240219,47.37889001012291,8.53907300844317,0
ch:1:sloid:3695::51,51,20240223,47.267497771616284,8.512694242190996,0
ch:1:sloid:87771:0:1,1,20220301,47.09778930544417,8.46221117619815,0
ch:1:sloid:80500:0:02,2,20211212,47.204821698438664,9.54711709341091,0
ch:1:sloid:80556:0:830366,2,20230427,47.412932521230985,9.176636822430607,0
ch:1:sloid:75980::50,50,20240223,47.33424637345905,8.740452053573396,0
ch:1:sloid:76558:1:10,21,19980101,46.76048881103054,7.627900512277713,0
ch:1:sloid:76559:2:15,17,19980101,46.75801487103483,7.626795575057005,0
ch:1:sloid:89231:0:1,1,20220301,47.19516690648895,8.387597074584804,0
ch:1:sloid:90245:0:01,1,20200507,47.443379524277766,8.334173082752256,0
ch:1:sloid:4988:0:175194,2,20230426,46.77050964607312,6.768810074013983,0
ch:1:sloid:94423::1,1,20230109,46.853191409721305,9.51286240945041,0
ch:1:sloid:4813:0:255177,brge00,20230913,46.22373527525966,6.057318009503481,0
ch:1:sloid:73284:0:248633,2,20230427,47.57006011271715,8.920737025293668,0
ch:1:sloid:91447::80,80,20201213,47.37145428621108,8.51575540820574,0
ch:1:sloid:1576:3:3,3,20211027,46.07674375668003,7.145478254935882,0
ch:1:sloid:81766:0:887817,1,20230427,46.22644308575899,9.028832980322333,0
ch:1:sloid:81502:0:42466,1,20230427,47.12379562098219,7.99459606068763,0
ch:1:sloid:74245:0:665771,1,20230427,47.50447245614192,9.403633354575085,0
ch:1:sloid:92906:0:734024,stnd03,20230913,46.20410919154654,6.140227323388181,0
ch:1:sloid:91513::302802,2,20210902,46.15718802361497,8.7665523683383,0
ch:1:sloid:75927::51,51,20240223,47.40855672503001,8.722895719479178,0
ch:1:sloid:94645::50,50,20240223,47.26947257829766,8.688056569823395,0
ch:1:sloid:87682::51,51,20240223,47.25456497930325,8.692358678521863,0
ch:1:sloid:90566::51,51,20240223,47.39607917139354,8.599724194209436,0
ch:1:sloid:91603::400105,13,20230817,46.0057345612388,8.95265153666933,0
ch:1:sloid:80449::52,52,20240223,47.412096181916574,8.545981639874723,0
ch:1:sloid:91405::1,1,20240223,47.35691573260064,8.514085025643706,0
ch:1:sloid:80795::51,51,20240223,47.42381809277069,8.845326923826581,0
ch:1:sloid:74970:0:965557,1,20230427,46.336902200752945,9.545972950749206,0
ch:1:sloid:74966:0:91759,1,20230427,46.358721699799766,9.64350992251365,0
